# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.1
#@/tick	10093
#@/user_id	a8b00f8d-da25-48f6-bb68-71052c2c8d80
nu li 	努力	c=1 d=2.39553e-13 t=10093
nuo 	諾	c=0 d=8.36551e-20 t=10093
nuo bei li 	諾背離	c=1 d=8.40744e-19 t=10093
nuo wei 	挪威	c=1 d=2.50622e-15 t=10093
nv 	女	c=3 d=0.557854 t=10093
nv hai 	女孩	c=6 d=0.00015358 t=10093
nv hai men 	女孩們	c=1 d=2.96095e-06 t=10093
nv pu 	女僕	c=1 d=0.0374406 t=10093
nv sheng 	女生	c=1 d=3.30524e-06 t=10093
nv you 	女友	c=5 d=2.15755e-19 t=10093
nv zhu 	女主	c=1 d=0.124307 t=10093
ou xiang 	偶像	c=1 d=4.8091e-06 t=10093
pa 	怕	c=1 d=8.4292e-20 t=10093
pai 	拍	c=1 d=1.10078e-12 t=10093
pai 	排	c=1 d=1.11742e-12 t=10093
pai 	派	c=1 d=9.85859e-10 t=10093
pai chu 	派出	c=1 d=8.21409e-10 t=10093
pai lie 	排列	c=1 d=0.166127 t=10093
pai qi 	排期	c=1 d=0.000363402 t=10093
pai she 	拍攝	c=2 d=2.25526e-09 t=10093
pai zi 	牌子	c=2 d=0.090718 t=10093
pan 	盤	c=1 d=2.98654e-19 t=10093
pan bi 	攀比	c=1 d=1.03668e-12 t=10093
pan chu 	判處	c=1 d=7.22773e-05 t=10093
pan duan 	判斷	c=2 d=7.85029e-06 t=10093
pan hou 	盤後	c=1 d=1.20216e-19 t=10093
pan jue 	判決	c=1 d=2.10788e-08 t=10093
pan qian 	盤前	c=2 d=2.42875e-19 t=10093
pang da 	龐大	c=1 d=0.00113061 t=10093
pao 	泡	c=1 d=4.92398e-19 t=10093
pao 	炮	c=1 d=3.97139e-19 t=10093
pei zhi 	配置	c=3 d=1.28572 t=10093
pen zi 	噴子	c=1 d=8.7732e-20 t=10093
peng chang 	捧場	c=1 d=9.28059e-05 t=10093
peng you 	朋友	c=16 d=0.000258659 t=10093
pi 	皮	c=2 d=2.36838e-18 t=10093
pi jiu 	啤酒	c=2 d=6.77023e-16 t=10093
pi liang 	批量	c=2 d=0.0234005 t=10093
pi pan 	批判	c=1 d=0.0328764 t=10093
pi pei 	匹配	c=1 d=2.09701e-06 t=10093
pi ru shuo 	譬如說	c=1 d=3.89077e-13 t=10093
pian ji 	偏激	c=1 d=7.37876e-13 t=10093
pian li 	偏離	c=0 d=4.32372e-20 t=10093
pian li zhi 	偏離值	c=1 d=4.3454e-19 t=10093
pian xiang 	偏向	c=1 d=0.000587285 t=10093
piao 	票	c=0 d=4.91209e-05 t=10093
piao guo 	漂過	c=1 d=5.46725e-15 t=10093
piao jia 	票價	c=1 d=0.479505 t=10093
piao yang 	飄揚	c=1 d=1.02107e-10 t=10093
pie kai 	撇開	c=1 d=2.78947e-10 t=10093
pie qing 	撇清	c=0 d=7.21153e-09 t=10093
pie qing le 	撇清了	c=1 d=7.24768e-08 t=10093
pin pai 	品牌	c=1 d=5.79231e-18 t=10093
pin sheng 	品勝	c=2 d=5.7513e-15 t=10093
pin tu 	拼圖	c=1 d=0.14808 t=10093
ping 	評	c=2 d=1.04395e-08 t=10093
ping ban 	平板	c=0 d=0.00997588 t=10093
ping ban dian nao 	平板電腦	c=1 d=0.100259 t=10093
ping bi 	屏蔽	c=1 d=6.47595e-08 t=10093
ping bi le 	屏蔽了	c=1 d=6.50841e-07 t=10093
ping ce 	評測	c=1 d=2.65568e-20 t=10093
ping fen 	平分	c=2 d=0.0526021 t=10093
ping guo 	蘋果	c=1 d=2.89738e-15 t=10093
ping jia 	評價	c=5 d=0.348472 t=10093
ping jing 	平靜	c=1 d=1.55858e-15 t=10093
ping jun zhi 	平均值	c=1 d=2.06579e-06 t=10093
ping lun 	評論	c=3 d=2.15529e-05 t=10093
ping mu 	屏幕	c=1 d=9.24374e-17 t=10093
ping tai 	平臺	c=2 d=0.0223423 t=10093
ping xi 	平息	c=1 d=3.40648e-08 t=10093
ping yuan 	平原	c=1 d=1.60659e-19 t=10093
po bu de yi 	迫不得已	c=1 d=1.55482e-16 t=10093
po jiang 	迫降	c=1 d=3.73948e-17 t=10093
po jie 	破解	c=5 d=0.351692 t=10093
pu bian 	普遍	c=0 d=7.77848e-17 t=10093
pu dong 	浦東	c=10 d=9.5775 t=10093
pu tong 	普通	c=4 d=0.0135177 t=10093
qi 	其	c=5 d=6.16818e-05 t=10093
qi 	器	c=2 d=0.165299 t=10093
qi 	起	c=2 d=0.00165327 t=10093
qi ci 	其次	c=4 d=0.0287252 t=10093
qi dai 	期待	c=1 d=3.44963e-09 t=10093
qi e 	企鵝	c=1 d=1.4936e-14 t=10093
qi er 	其二	c=2 d=0.00213348 t=10093
qi guan 	器官	c=1 d=4.84572e-07 t=10093
qi jian dian 	旗艦店	c=1 d=0.937067 t=10093
qi lai 	起來	c=1 d=3.11382e-10 t=10093
qi pan 	棋盤	c=1 d=4.01131e-19 t=10093
qi san 	其三	c=1 d=2.5428e-09 t=10093
qi shi 	七十	c=4 d=4.6034e-10 t=10093
qi shi 	其實	c=11 d=0.0662228 t=10093
qi shi tuan 	騎士團	c=0 d=0.0402524 t=10093
qi shi tuan zhang 	騎士團長	c=1 d=0.404542 t=10093
qi ta 	其他	c=6 d=0.00136037 t=10093
qi ta ren 	其他人	c=1 d=1.23494e-12 t=10093
qi wang 	期望	c=1 d=3.66356e-11 t=10093
qi xing 	七星	c=1 d=0.058062 t=10093
qi xing lu 	七星路	c=4 d=0.580398 t=10093
qi xing qu 	七星區	c=3 d=0.843304 t=10093
qi xing xiao qu 	七星小區	c=2 d=0.315058 t=10093
qi yi 	其一	c=2 d=0.00200924 t=10093
qi yin 	起因	c=2 d=2.61303e-06 t=10093
qi yu 	其餘	c=1 d=0.66034 t=10093
qi zhi 	旗幟	c=1 d=8.15341e-11 t=10093
qian 	前	c=8 d=0.169226 t=10093
qian 	千	c=4 d=0.0380064 t=10093
qian 	錢	c=1 d=7.33822e-07 t=10093
qian duan 	前端	c=2 d=0.0278757 t=10093
qian fan 	遣返	c=1 d=2.37784e-14 t=10093
qian jing 	前景	c=1 d=2.84824e-20 t=10093
qian ju 	遷居	c=1 d=0.000176005 t=10093
qian ming 	簽名	c=2 d=3.60326e-14 t=10093
qian shu 	簽署	c=2 d=0.449329 t=10093
qian tao 	嵌套	c=1 d=1.26926e-11 t=10093
qian ti 	前提	c=2 d=9.4784e-09 t=10093
qian wang 	前往	c=1 d=0.000207579 t=10093
qian wen 	前文	c=2 d=7.93022e-08 t=10093
qian yi tian 	前一天	c=1 d=0.748264 t=10093
qian ze 	譴責	c=1 d=2.76839e-09 t=10093
qian zheng 	簽證	c=16 d=0.407478 t=10093
qiang 	槍	c=1 d=2.15009e-06 t=10093
qiang diao 	強調	c=2 d=1.07343e-10 t=10093
qiang guo 	強國	c=1 d=2.53883e-20 t=10093
qiang lie 	強烈	c=1 d=6.28991e-17 t=10093
qiang po 	強迫	c=1 d=8.40315e-13 t=10093
qiang ying 	強硬	c=1 d=1.39865e-06 t=10093
qiang zhi 	強制	c=2 d=1.33802e-14 t=10093
qiao bu si 	喬布斯	c=1 d=0.22091 t=10093
qiao jie 	橋接	c=1 d=0.806541 t=10093
qie bian 	切邊	c=1 d=1.39263e-14 t=10093
qie er 	且而	c=1 d=8.36551e-19 t=10093
qie er nuo bei li 	切爾諾貝利	c=11 d=1.55252e-14 t=10093
qie zi 	茄子	c=1 d=1.33135e-14 t=10093
qin 	親	c=0 d=0.0117068 t=10093
qin ba ba 	親爸爸	c=1 d=0.117655 t=10093
qin fan 	侵犯	c=1 d=5.80237e-09 t=10093
qin qi 	親戚	c=1 d=0.00305798 t=10093
qin ren 	親人	c=1 d=1.51881e-05 t=10093
qin shi huang 	秦始皇	c=1 d=4.38608e-11 t=10093
qin wen 	親吻	c=2 d=4.97692e-16 t=10093
qin wen jie jie 	親吻姐姐	c=1 d=1.98647e-16 t=10093
qing 	請	c=2 d=2.71265e-05 t=10093
qing 	輕	c=6 d=6.88636e-05 t=10093
qing chao 	清朝	c=1 d=4.01827e-10 t=10093
qing chu 	清楚	c=1 d=9.47291e-11 t=10093
qing chun 	青春	c=3 d=4.54659e-14 t=10093
qing dai 	清代	c=1 d=2.59638e-19 t=10093
qing dan 	清單	c=2 d=5.64739e-18 t=10093
qing guan 	清關	c=1 d=1.47924e-18 t=10093
qing kuang 	情況	c=4 d=0.904166 t=10093
qing kuang ba 	情況吧	c=1 d=0.529935 t=10093
qing kuang kuai 	情況快	c=1 d=1.03632e-08 t=10093
qing qing wo wo 	卿卿我我	c=1 d=0.000620491 t=10093
qing rang wo 	請讓我	c=1 d=6.59757e-20 t=10093
qing shao nian 	青少年	c=1 d=6.8989e-16 t=10093
qing wen 	請問	c=3 d=5.7896e-05 t=10093
qing xi 	清晰	c=1 d=3.69146e-12 t=10093
qing xiang 	傾向	c=1 d=0.000572785 t=10093
qing xiang yu 	傾向於	c=0 d=2.09373e-18 t=10093
qing yi se 	清一色	c=1 d=2.74084e-09 t=10093
qiu zheng 	求證	c=1 d=8.83248e-11 t=10093
qu 	區	c=2 d=6.14852e-14 t=10093
qu 	去	c=13 d=0.000156082 t=10093
qu bie 	區別	c=7 d=0.839958 t=10093
qu er dai zhi 	取而代之	c=1 d=5.26379e-10 t=10093
qu kuai 	區塊	c=0 d=8.06816e-06 t=10093
qu kuai lian 	區塊連	c=1 d=8.1086e-05 t=10093
qu nian 	去年	c=0 d=1.84294e-17 t=10093
qu nian de 	去年的	c=1 d=1.85218e-16 t=10093
qu shi 	趨勢	c=4 d=1.70761 t=10093
qu xian 	取現	c=1 d=3.89885e-08 t=10093
qu xiao 	取消	c=1 d=6.30512e-16 t=10093
quan 	全	c=1 d=1.30747e-07 t=10093
quan 	圈	c=2 d=6.40355e-06 t=10093
quan 	權	c=1 d=0.00168231 t=10093
quan bu 	全部	c=3 d=1.4634e-05 t=10093
quan guo 	全國	c=2 d=2.31386e-16 t=10093
quan hei 	全黑	c=1 d=4.72608e-07 t=10093
quan ji 	全集	c=2 d=7.57292e-15 t=10093
quan ju 	全局	c=1 d=8.66348e-19 t=10093
quan li 	權利	c=1 d=5.91958e-09 t=10093
quan li 	權力	c=2 d=5.89006e-09 t=10093
quan li de 	權利的	c=1 d=1.13215e-19 t=10093
quan mian 	全面	c=1 d=1.56965e-10 t=10093
quan nian 	全年	c=1 d=0.158025 t=10093
quan ping 	全屏	c=1 d=2.13051e-16 t=10093
quan qiu 	全球	c=4 d=0.218 t=10093
quan qiu tong shi 	全球通史	c=1 d=0.19205 t=10093
quan shi jie 	全世界	c=3 d=3.03214e-06 t=10093
quan wen 	全文	c=1 d=4.78593e-08 t=10093
quan xian 	權限	c=2 d=4.56926e-14 t=10093
quan zi 	圈子	c=1 d=1.00102e-12 t=10093
que 	卻	c=1 d=0.0245367 t=10093
que 	雀	c=1 d=2.22933e-20 t=10093
que ding 	確定	c=2 d=2.86602e-05 t=10093
que shi 	確實	c=2 d=0.000160054 t=10093
que shi 	缺失	c=1 d=1.78817e-14 t=10093
que xuan ze 	卻選擇	c=1 d=0.246597 t=10093
que zhen 	確診	c=2 d=1.92688 t=10093
qun 	群	c=2 d=0.0437495 t=10093
qun zhong 	羣衆	c=1 d=2.04764e-10 t=10093
qun zhong you xing 	羣衆遊行	c=2 d=3.14389e-10 t=10093
ran er 	然而	c=5 d=0.0246187 t=10093
ran hou 	然後	c=10 d=2.47178 t=10093
rang 	讓	c=3 d=0.000112379 t=10093
rang bu 	讓步	c=1 d=1.99162e-17 t=10093
rang qi 	讓其	c=1 d=3.44904e-07 t=10093
rang ren 	讓人	c=1 d=1.06054e-15 t=10093
rang wo 	讓我	c=1 d=0.311923 t=10093
re ci 	熱詞	c=1 d=8.69654e-05 t=10093
re dian 	熱點	c=2 d=0.5041 t=10093
re mao 	惹毛	c=0 d=1.43133e-14 t=10093
re mao le 	惹毛了	c=1 d=1.43851e-13 t=10093
ren 	人	c=39 d=0.33454 t=10093
ren cai 	人才	c=2 d=0.312173 t=10093
ren ge 	人格	c=3 d=9.39162e-16 t=10093
ren gong 	人工	c=1 d=2.28857e-05 t=10093
ren gong zhi neng 	人工智能	c=3 d=1.29701e-15 t=10093
ren he 	任何	c=10 d=0.0209362 t=10093
ren ji 	人際	c=1 d=0.00311976 t=10093
ren lei 	人類	c=1 d=0.0010333 t=10093
ren men 	人們	c=3 d=6.30814e-19 t=10093
ren min 	人民	c=0 d=0.0251579 t=10093
ren min jie fang jun 	人民解放軍	c=1 d=8.76574e-10 t=10093
ren min wang 	人民網	c=1 d=2.84582e-10 t=10093
ren qun 	人羣	c=1 d=0.00069264 t=10093
ren ren 	人人	c=1 d=5.6047e-13 t=10093
ren sheng 	人生	c=5 d=0.0232153 t=10093
ren shi 	人士	c=4 d=5.49924e-08 t=10093
ren shi 	認識	c=1 d=7.41323e-09 t=10093
ren shu 	人數	c=1 d=0.0430669 t=10093
ren si 	人死	c=0 d=4.48779e-17 t=10093
ren si zhi hou 	人死之後	c=1 d=4.51029e-16 t=10093
ren wei 	認爲	c=12 d=0.252847 t=10093
ren yi 	任意	c=1 d=2.11808e-06 t=10093
ren zhe 	忍者	c=1 d=2.43637e-06 t=10093
ren zheng 	認證	c=1 d=0.400517 t=10093
reng ran 	仍然	c=2 d=0.000241172 t=10093
ri 	日	c=29 d=3.51885 t=10093
ri bao 	日報	c=2 d=1.30847e-15 t=10093
ri ben 	日本	c=10 d=0.979948 t=10093
ri chu 	日出	c=2 d=0.116059 t=10093
ri luo 	日落	c=1 d=0.0539337 t=10093
ri ma 	日麻	c=1 d=1.60993e-14 t=10093
ri mian 	日冕	c=1 d=3.87202e-15 t=10093
ri qi 	日期	c=2 d=0.174645 t=10093
ri ya 	日亞	c=1 d=1.07917e-14 t=10093
ri yi 	日益	c=1 d=4.02032e-16 t=10093
ri yu 	日語	c=2 d=0.197555 t=10093
ri zi 	日子	c=1 d=5.30657e-17 t=10093
rong 	榕	c=1 d=5.42871e-20 t=10093
rong duan 	熔斷	c=1 d=0.064894 t=10093
rong qi 	容器	c=1 d=3.76859e-20 t=10093
rong ren 	容忍	c=0 d=0.000289433 t=10093
rong ru 	融入	c=4 d=0.00145719 t=10093
rong yi 	容易	c=2 d=0.755784 t=10093
rou teng 	肉疼	c=1 d=0.0101529 t=10093
ru 	如	c=1 d=1.01809e-05 t=10093
ru ci 	如此	c=2 d=0.00112379 t=10093
ru fang 	乳房	c=1 d=8.55659e-20 t=10093
ru guan 	入關	c=1 d=2.26187e-14 t=10093
ru guo 	如果	c=18 d=0.878095 t=10093
ru he 	如何	c=9 d=0.202603 t=10093
ru ji 	入籍	c=1 d=2.23784e-06 t=10093
ru jin 	如今	c=4 d=5.08061e-10 t=10093
ru men 	入門	c=2 d=2.48728e-14 t=10093
ru ruo 	如若	c=1 d=0.0158434 t=10093
ru xia 	如下	c=4 d=0.0746459 t=10093
ru xia tu 	如下圖	c=0 d=2.46337e-19 t=10093
ru xia tu suo shi 	如下圖所示	c=1 d=2.47572e-18 t=10093
ru zhi 	入職	c=2 d=0.104944 t=10093
ruan 	阮	c=1 d=4.17004e-05 t=10093
ruan jian 	軟件	c=1 d=2.72291e-20 t=10093
rui 	瑞	c=1 d=3.55771e-19 t=10093
run 	潤	c=1 d=1.29848e-14 t=10093
ruo 	弱	c=1 d=1.81488e-12 t=10093
sa jiao 	撒嬌	c=1 d=6.63064e-20 t=10093
sai 	塞	c=1 d=1.38521e-10 t=10093
sai 	賽	c=2 d=3.3326e-06 t=10093
sai ban 	塞班	c=2 d=7.13393e-20 t=10093
san 	三	c=2 d=3.7211e-15 t=10093
san 	弎	c=1 d=1.25037e-11 t=10093
san 	繖	c=1 d=1.22327e-18 t=10093
san cha 	傘差	c=1 d=5.89507e-19 t=10093
san cha 	糝叉	c=1 d=4.08747e-05 t=10093
san fen 	三分	c=0 d=0.00728029 t=10093
san fen di 	三分地	c=2 d=0.147071 t=10093
san ge 	三個	c=1 d=1.53857e-10 t=10093
san ge yue 	三個月	c=1 d=0.0420036 t=10093
san guan 	三觀	c=4 d=1.92258e-11 t=10093
san guan xiang tong 	三觀相同	c=1 d=4.71709e-14 t=10093
san ji 	三季	c=0 d=4.42865e-08 t=10093
san mian 	三面	c=1 d=8.11274e-11 t=10093
san nian 	三年	c=1 d=7.30037e-05 t=10093
san shi 	三十	c=3 d=5.21772e-11 t=10093
san shi nian 	三十年	c=1 d=4.80159e-17 t=10093
san shi nian jian 	三十年間	c=1 d=2.98451e-11 t=10093
san shi nian qian 	三十年前	c=1 d=4.36643e-17 t=10093
san shi ri 	三十日	c=1 d=2.0615e-11 t=10093
san wu 	三五	c=1 d=1.92246e-13 t=10093
san wu cheng qun 	三五成羣	c=1 d=1.65552e-19 t=10093
san xing 	三星	c=3 d=4.54303e-14 t=10093
sang shi 	喪失	c=1 d=1.65041e-12 t=10093
sao luan 	騷亂	c=4 d=4.5496e-08 t=10093
sao miao 	掃描	c=1 d=1.37877e-14 t=10093
se cai 	色彩	c=2 d=0.569788 t=10093
se qing 	色情	c=1 d=1.12903e-16 t=10093
sha 	傻	c=1 d=0.900325 t=10093
sha 	殺	c=3 d=0.166027 t=10093
sha hai 	殺害	c=1 d=6.18994e-05 t=10093
sha ren 	殺人	c=3 d=5.94723e-05 t=10093
sha shou 	殺手	c=9 d=0.663603 t=10093
shan chu 	刪除	c=3 d=6.33336e-08 t=10093
shan diao 	刪掉	c=1 d=2.62836e-16 t=10093
shan jian 	刪減	c=3 d=1.5747e-16 t=10093
shan tie 	刪貼	c=1 d=0.00279479 t=10093
shan xi 	陝西	c=1 d=1.39913e-10 t=10093
shang 	上	c=26 d=0.0438781 t=10093
shang 	賞	c=2 d=1.97854e-19 t=10093
shang ban 	上班	c=0 d=6.37954e-08 t=10093
shang dian 	商店	c=1 d=9.79167e-18 t=10093
shang fei ji 	上飛機	c=1 d=4.17359e-15 t=10093
shang hai 	上海	c=3 d=1.30175 t=10093
shang hai 	傷害	c=1 d=4.27779e-11 t=10093
shang jie 	上街	c=3 d=9.6198e-09 t=10093
shang ke 	商科	c=1 d=6.04225e-15 t=10093
shang men 	上門	c=1 d=1.47112e-12 t=10093
shang mian 	上面	c=2 d=4.85992e-12 t=10093
shang pin 	商品	c=7 d=0.0957223 t=10093
shang ren 	上任	c=1 d=0.00227676 t=10093
shang shi 	上市	c=2 d=5.25382e-13 t=10093
shang tai 	上臺	c=1 d=0.000497955 t=10093
shang wen 	上文	c=2 d=2.63527e-13 t=10093
shang wu bu 	商務部	c=2 d=5.5662e-18 t=10093
shang yi pian 	上一篇	c=2 d=0.67542 t=10093
shang ying 	上映	c=1 d=5.40917e-07 t=10093
shang yuan 	上元	c=2 d=5.1007e-19 t=10093
shao 	少	c=1 d=0.00255424 t=10093
shao jian duo guai 	少見多怪	c=1 d=1.82746e-05 t=10093
shao nian 	少年	c=1 d=3.81437e-15 t=10093
shao nv 	少女	c=10 d=0.486471 t=10093
shao shu 	少數	c=1 d=0.000266536 t=10093
she 	社	c=1 d=0.0796611 t=10093
she 	設	c=1 d=0.0173355 t=10093
she bao 	社保	c=1 d=1.74491e-20 t=10093
she gong 	社工	c=1 d=0.0219278 t=10093
she hui 	社會	c=12 d=0.00148377 t=10093
she hui shang 	社會上	c=1 d=7.36222e-16 t=10093
she hui zhu yi 	社會主義	c=3 d=1.48566e-10 t=10093
she ji 	涉及	c=1 d=8.57582e-17 t=10093
she qu 	社區	c=1 d=3.58053e-06 t=10093
she tai 	舌苔	c=1 d=4.07054e-15 t=10093
she xian 	涉嫌	c=1 d=1.27606e-15 t=10093
she xiang 	設想	c=1 d=0.00733561 t=10093
she xiang yi xia 	設想一下	c=1 d=0.000921047 t=10093
she zhi 	設置	c=4 d=1.11962 t=10093
shen 	甚	c=0 d=2.44268e-08 t=10093
shen 	神	c=1 d=0.10435 t=10093
shen bian 	身邊	c=1 d=0.0571209 t=10093
shen cha 	審查	c=5 d=5.57402e-07 t=10093
shen du 	深度	c=1 d=1.85988e-06 t=10093
shen fen zheng 	身份證	c=4 d=1.24431 t=10093
shen gao 	審稿	c=1 d=1.01913e-17 t=10093
shen jian 	神劍	c=1 d=1.20506e-18 t=10093
shen jiao 	深交	c=1 d=1.88439e-13 t=10093
shen ke 	深刻	c=1 d=1.8102e-11 t=10093
shen me 	什麼	c=6 d=3.93819e-05 t=10093
shen me ne 	什麼呢	c=1 d=0.000916453 t=10093
shen mian 	抻面	c=1 d=0.529935 t=10093
shen mian er 	抻面而	c=1 d=3.6084e-09 t=10093
shen qing 	申請	c=5 d=0.810584 t=10093
shen she 	神社	c=4 d=7.02276e-06 t=10093
shen yuan 	深淵	c=1 d=0.594521 t=10093
shen zai 	身在	c=1 d=7.91379e-13 t=10093
shen zhen 	深圳	c=1 d=1.18426e-19 t=10093
shen zhi 	甚至	c=6 d=0.0310892 t=10093
shen zhou 	神舟	c=1 d=3.95777e-08 t=10093
sheng 	生	c=3 d=0.242926 t=10093
sheng cha 	生茶	c=1 d=1.0527e-16 t=10093
sheng cheng 	生成	c=1 d=5.65026e-20 t=10093
sheng cheng 	聲稱	c=1 d=9.89007e-18 t=10093
sheng da 	盛大	c=1 d=0.0198411 t=10093
sheng di 	聖地	c=1 d=3.47885e-20 t=10093
sheng fen 	省份	c=1 d=1.58106e-07 t=10093
sheng huo 	生活	c=4 d=0.0017953 t=10093
sheng huo cheng ben 	生活成本	c=1 d=0.018043 t=10093
sheng huo zhong 	生活中	c=2 d=3.30693e-12 t=10093
sheng ming 	生命	c=1 d=7.67467e-05 t=10093
sheng ming 	聲明	c=4 d=7.67251e-05 t=10093
sheng tai 	生態	c=0 d=4.01622e-05 t=10093
sheng xia 	剩下	c=1 d=2.66165e-17 t=10093
sheng xia lai 	生下來	c=1 d=3.62896e-17 t=10093
sheng xiao 	生效	c=1 d=2.40836e-17 t=10093
sheng yin 	聲音	c=1 d=0.0356146 t=10093
sheng you 	聲優	c=2 d=0.105399 t=10093
sheng yu 	剩餘	c=1 d=3.39238e-18 t=10093
shi 	史	c=2 d=0.392851 t=10093
shi 	市	c=3 d=0.539748 t=10093
shi 	式	c=5 d=0.0243554 t=10093
shi 	是	c=138 d=1.99259 t=10093
shi 	時	c=4 d=0.621885 t=10093
shi 	氏	c=8 d=0.615697 t=10093
shi bai 	失敗	c=1 d=3.1079e-17 t=10093
shi bie 	識別	c=1 d=7.67728e-09 t=10093
shi bing 	士兵	c=1 d=3.89275e-19 t=10093
shi bu guan ji 	事不關己	c=1 d=1.7558e-05 t=10093
shi chang 	市場	c=2 d=9.14242e-05 t=10093
shi da 	師大	c=1 d=4.45388e-15 t=10093
shi dai 	時代	c=1 d=3.98032e-16 t=10093
shi de 	使得	c=1 d=6.02357e-08 t=10093
shi fan 	師範	c=1 d=6.09986e-09 t=10093
shi fen 	十分	c=6 d=0.226634 t=10093
shi fen zhong 	十分鐘	c=1 d=0.00568457 t=10093
shi fou 	是否	c=4 d=6.14607e-05 t=10093
shi gu 	事故	c=1 d=1.73113e-15 t=10093
shi guang 	時光	c=1 d=4.14064e-10 t=10093
shi hou 	時候	c=9 d=0.0136478 t=10093
shi ji 	世紀	c=2 d=0.000118571 t=10093
shi ji fen 	十幾分	c=0 d=6.23813e-09 t=10093
shi ji fen zhong 	十幾分鍾	c=1 d=6.2694e-08 t=10093
shi ji shang 	實際上	c=2 d=0.000102382 t=10093
shi jian 	事件	c=14 d=0.000154036 t=10093
shi jian 	時間	c=21 d=1.52999 t=10093
shi jian xian 	時間線	c=1 d=1.07602e-09 t=10093
shi jie 	世界	c=7 d=4.22118e-06 t=10093
shi ju 	時局	c=1 d=3.97829e-10 t=10093
shi ke 	時刻	c=1 d=0.718924 t=10093
shi kuang 	實況	c=1 d=3.54732e-14 t=10093
shi li 	實例	c=1 d=0.0753961 t=10093
shi liang 	矢量	c=1 d=0.142987 t=10093
shi liao wei ji 	始料未及	c=1 d=0.0248475 t=10093
shi liu 	十六	c=1 d=2.78463e-19 t=10093
shi ming zhi 	實名制	c=1 d=0.324652 t=10093
shi mu yi dai 	拭目以待	c=1 d=3.82164e-08 t=10093
shi nian 	十年	c=4 d=0.000318636 t=10093
shi ping 	時評	c=1 d=3.82229e-10 t=10093
shi qi 	時期	c=1 d=1.35778e-10 t=10093
shi qi da 	十七大	c=1 d=2.575e-10 t=10093
shi qing 	事情	c=20 d=0.000103181 t=10093
shi qu 	失去	c=1 d=7.56041e-05 t=10093
shi san 	十三	c=1 d=0.377192 t=10093
shi shang 	史上	c=1 d=3.45198e-17 t=10093
shi shen me 	是什麼	c=2 d=1.68289e-06 t=10093
shi shi 	事實	c=1 d=0.000161662 t=10093
shi shi 	實施	c=2 d=1.78618e-08 t=10093
shi shi 	實時	c=1 d=0.0241131 t=10093
shi shi 	時事	c=1 d=2.46086e-06 t=10093
shi shi 	逝世	c=1 d=1.17208e-15 t=10093
shi shi hou 	是時候	c=1 d=0.0692522 t=10093
shi shu 	實屬	c=1 d=3.75319e-11 t=10093
shi shu shou ci 	實屬首次	c=1 d=1.29156e-10 t=10093
shi shuo 	是說	c=1 d=7.22896e-07 t=10093
shi shuo 	時說	c=1 d=7.19291e-07 t=10093
shi ti 	實體	c=1 d=5.03559e-18 t=10093
shi ti 	屍體	c=3 d=8.57162e-05 t=10093
shi wang 	失望	c=1 d=3.4843e-09 t=10093
shi wei 	是爲	c=1 d=0.00123708 t=10093
shi wei 	示威	c=1 d=1.8325e-08 t=10093
shi wei 	視爲	c=1 d=0.000973123 t=10093
shi wei zhe 	示威者	c=2 d=2.36653e-09 t=10093
shi wen 	試問	c=1 d=4.36346e-09 t=10093
shi wu 	失誤	c=2 d=3.08354e-15 t=10093
shi wu fa 	是無法	c=1 d=0.000555857 t=10093
shi xian 	實現	c=1 d=2.66809e-16 t=10093
shi xian 	視線	c=1 d=8.33539e-06 t=10093
shi xiang 	試想	c=1 d=8.61587e-13 t=10093
shi xing 	實行	c=1 d=2.74934e-16 t=10093
shi yan shi 	實驗室	c=1 d=3.02786e-05 t=10093
shi ye 	事業	c=1 d=1.50058e-10 t=10093
shi yi zhi ci 	事已至此	c=1 d=6.17711e-10 t=10093
shi yin 	試音	c=1 d=9.76805e-19 t=10093
shi yin wei 	是因爲	c=1 d=1.93276e-17 t=10093
shi yong 	使用	c=7 d=0.444168 t=10093
shi yu 	始於	c=1 d=5.39612e-08 t=10093
shi yu yuan wei 	事與願違	c=1 d=3.8514e-11 t=10093
shi yue 	十月	c=2 d=7.74982e-11 t=10093
shi zai 	實在	c=0 d=0.000111936 t=10093
shi zai guo yu 	實在過於	c=1 d=0.00112497 t=10093
shi zhi 	使之	c=1 d=8.90276e-16 t=10093
shi zhong xin 	市中心	c=1 d=0.00486835 t=10093
shou 	受	c=3 d=0.331211 t=10093
shou 	手	c=2 d=0.0875977 t=10093
shou 	收	c=1 d=0.0181334 t=10093
shou bo 	首播	c=1 d=1.90366e-15 t=10093
shou chang 	收場	c=1 d=3.14458e-08 t=10093
shou chi 	手持	c=2 d=4.55073e-09 t=10093
shou ci 	首次	c=2 d=6.17312e-11 t=10093
shou dang qi chong 	首當其衝	c=1 d=0.00240549 t=10093
shou dao 	受到	c=1 d=9.62098e-17 t=10093
shou dao 	收到	c=4 d=2.5465 t=10093
shou ge 	首個	c=1 d=3.23473e-17 t=10093
shou ji 	手機	c=4 d=0.032628 t=10093
shou ji 	手記	c=2 d=2.63713e-18 t=10093
shou ji hao 	手機號	c=1 d=0.327915 t=10093
shou jia 	售價	c=4 d=0.053299 t=10093
shou li 	手裏	c=1 d=2.91033e-09 t=10093
